generic,disease,min_age_d,max_age_d,min_age_m,max_age_m,min_age_y,max_age_y,min_weight,max_weight,min_dose_dw_mg,max_dose_dw_mg,min_dose_dw_iu,max_dose_dw_iu,limit_mg,limit_iu,min_dose_dd_mg,max_dose_dd_mg,min_dose_dd_UNIT,max_dose_dd_iu,route,
Nitrofurantoin,Urinary Tract Infection,,,,,12,120,,,,,,,,,200,400,,,PO,
Nitrofurantoin,Urinary Tract Infection,,,1,,,11,,,5,7,,,400,,,,,,PO,
Nitrofurantoin + Nitrofurantoin Microcrystals,Bacterial Infection,,,,,12,120,,,,,,,,,100,200,,,PO,
Nitrofurantoin + Nitrofurantoin Microcrystals,Urinary Tract Infection,,,,,12,120,,,,,,,,,100,200,,,PO,
Nystatin,Intestinal Candidiasis,,,,,18,120,,,,,,,,,,,1500000,3000000,PO,
Nystatin,Oral Thrush,,,,,18,120,,,,,,,,,,,1600000,2400000,PO,
Nystatin,Oral Thrush,,,,,1,18,,,,,,,,,,,1600000,2400000,PO,
Nystatin,Oral Thrush,29,,,,,1,,,,,,,,,,,400000,800000,PO,
Ofloxacin,Bronchitis,,,,,18,120,,,,,,,,,800,1200,,,PO,
Ofloxacin,Cervicitis,,,,,18,120,,,,,,,,,600,900,,,PO,
Ofloxacin,Chlamydia Infection,,,,,18,120,,,,,,,,,600,900,,,PO,
Ofloxacin,Cystitis,,,,,18,120,,,,,,,,,400,600,,,PO,
Ofloxacin,Epididymitis - Non-Specific,,,,,18,120,,,,,,,,,600,900,,,PO,
Ofloxacin,Epididymitis - Sexually Transmitted,,,,,18,120,,,,,,,,,600,900,,,PO,
Ofloxacin,Gonococcal Infection - Uncomplicated,,,,,18,120,,,,,,,,,400,800,,,PO,
Ofloxacin,Infectious Diarrhea,,,,,18,120,,,,,,,,,600,900,,,PO,
Ofloxacin,Nongonococcal Urethritis,,,,,18,120,,,,,,,,,600,900,,,PO,
Ofloxacin,Pelvic Inflammatory Disease,,,,,18,120,,,,,,,,,800,1200,,,PO,
Ofloxacin,Pneumonia,,,,,18,120,,,,,,,,,800,1200,,,PO,
Ofloxacin,Prostatitis,,,,,18,120,,,,,,,,,600,900,,,PO,
Ofloxacin,Pyelonephritis,,,,,18,120,,,,,,,,,400,800,,,PO,
Ofloxacin,Salmonella Enteric Fever,,,,,18,120,,,,,,,,,600,900,,,PO,
Ofloxacin,Salmonella Gastroenteritis,,,,,18,120,,,,,,,,,600,900,,,PO,
Ofloxacin,Shigellosis,,,,,18,120,,,,,,,,,600,900,,,PO,
Ofloxacin,Skin and Structure Infection,,,,,18,120,,,,,,,,,800,1200,,,PO,
Ofloxacin,Traveler's Diarrhea,,,,,18,120,,,,,,,,,400,600,,,PO,
Ofloxacin,Urinary Tract Infection,,,,,18,120,,,,,,,,,400,600,,,PO,
Ornidazole,Amebiasis,,,,,12,120,,,,,,,,,1000,1500,,,PO,
Ornidazole,Amebiasis,,,1,,,11,,,10,25,,,,,,,,,PO,
Ornidazole,Amoebic Dysentry,,,,,12,120,,,,,,,,,1500,3000,,,PO,
Ornidazole,Amoebic Dysentry,,,1,,,11,,,40,80,,,,,,,,,PO,
Ornidazole,Bacterial Vaginosis,,,,,12,120,,,,,,,,,500,1500,,,PO,
Ornidazole,Giardiasis,,,,,12,120,,,,,,,,,1500,3000,,,PO,
Ornidazole,Giardiasis,,,1,,,11,,,40,80,,,,,,,,,PO,
Ornidazole,Trichomoniasis,,,,,12,120,,,,,,,,,1000,1500,,,PO,
Oxytetracycline,Acute Epididymo - Orchitis,,,,,12,120,,,,,,,,,2000,2500,,,PO,
Oxytetracycline,Brucellosis,,,,,12,120,,,,,,,,,2000,2500,,,PO,
Oxytetracycline,Cholera,,,,,12,120,,,,,,,,,1000,2000,,,PO,
Oxytetracycline,Intestinal Amoebiasis,,,,,12,120,,,,,,,,,1000,2000,,,PO,
Oxytetracycline,Mycoplasma Pneumonia,,,,,12,120,,,,,,,,,1000,2000,,,PO,
Oxytetracycline,Primary and Secondary Syphilis,,,,,12,120,,,,,,,,,2000,2500,,,PO,
Oxytetracycline,Psittacosis,,,,,12,120,,,,,,,,,1000,2000,,,PO,
Oxytetracycline,Respiratory Track Infections,,,,,12,120,,,,,,,,,1000,2000,,,PO,
Oxytetracycline,Rickettsial Infection,,,,,12,120,,,,,,,,,1000,2000,,,PO,
Oxytetracycline,Sexually Transmitted Disease,,,,,12,120,,,,,,,,,2000,2500,,,PO,
Oxytetracycline,Skin or Soft Tissue Infection,,,,,12,120,,,,,,,,,1000,2000,,,PO,
Oxytetracycline,Trachoma,,,,,12,120,,,,,,,,,1000,2000,,,PO,
Oxytetracycline,Urinary Tract Infection,,,,,12,120,,,,,,,,,1000,2000,,,PO,
Pefloxacin,Abdominal and Hepatobiliary Infection,,,,,12,120,,,,,,,,,800,1200,,,PO,
Pefloxacin,Bone and Joint Infection,,,,,12,120,,,,,,,,,800,1200,,,PO,
Pefloxacin,Bronchiectasis,,,,,12,120,,,,,,,,,800,1200,,,PO,
Pefloxacin,Bronchitis,,,,,12,120,,,,,,,,,800,1200,,,PO,
Pefloxacin,Cystic Fibrosis,,,,,12,120,,,,,,,,,800,1200,,,PO,
Pefloxacin,Empyema,,,,,12,120,,,,,,,,,800,1200,,,PO,
Pefloxacin,Gastrointestinal Infections,,,,,12,120,,,,,,,,,800,1200,,,PO,
Pefloxacin,Gonorrhoea,,,,,12,120,,,,,,,,,800,1600,,,PO,
Pefloxacin,Otitis Externa,,,,,12,120,,,,,,,,,800,1200,,,PO,
Pefloxacin,Otitis Media,,,,,12,120,,,,,,,,,800,1200,,,PO,
Pefloxacin,Pelvic Infections,,,,,12,120,,,,,,,,,800,1200,,,PO,
Pefloxacin,Pneumonia,,,,,12,120,,,,,,,,,800,1200,,,PO,
Pefloxacin,Sinusitis,,,,,12,120,,,,,,,,,800,1200,,,PO,
Pefloxacin,Tonsillitis/Pharyngitis,,,,,12,120,,,,,,,,,800,1200,,,PO,
Pefloxacin,Urinary Tract Infection,,,,,12,120,,,,,,,,,800,1200,,,PO,
Phenoxymethyl  Penicillin,Beta Hemolytic Streptococci of Group A,,,,,1,11,,,,,,,,,500,1000,,,PO,
Phenoxymethyl  Penicillin,Beta Hemolytic Streptococci of Group A,,,,,12,120,,,,,,,,,1000,2000,,,PO,
Phenoxymethyl  Penicillin,Beta Hemolytic Streptococci of Group A,29,,,,,1,,,,,,,,,250,500,,,PO,
Phenoxymethyl  Penicillin,Bronchitis,,,,,1,11,,,,,,,,,500,1000,,,PO,
Phenoxymethyl  Penicillin,Bronchitis,,,,,12,120,,,,,,,,,1000,2000,,,PO,
Phenoxymethyl  Penicillin,Bronchitis,29,,,,,1,,,,,,,,,250,500,,,PO,
Phenoxymethyl  Penicillin,Bronchopneumonia,,,,,1,11,,,,,,,,,500,1000,,,PO,
Phenoxymethyl  Penicillin,Bronchopneumonia,,,,,12,120,,,,,,,,,1000,2000,,,PO,
Phenoxymethyl  Penicillin,Bronchopneumonia,29,,,,,1,,,,,,,,,250,500,,,PO,
Phenoxymethyl  Penicillin,Infection of the Buccal Cavity,,,,,1,11,,,,,,,,,500,1000,,,PO,
Phenoxymethyl  Penicillin,Infection of the Buccal Cavity,,,,,12,120,,,,,,,,,1000,2000,,,PO,
Phenoxymethyl  Penicillin,Infection of the Buccal Cavity,29,,,,,1,,,,,,,,,250,500,,,PO,
Phenoxymethyl  Penicillin,Laryngitis,,,,,1,11,,,,,,,,,500,1000,,,PO,
Phenoxymethyl  Penicillin,Laryngitis,,,,,12,120,,,,,,,,,1000,2000,,,PO,
Phenoxymethyl  Penicillin,Laryngitis,29,,,,,1,,,,,,,,,250,500,,,PO,
Phenoxymethyl  Penicillin,Lymphadenitis and Lymphangitis of Bacterial Origin,,,,,1,11,,,,,,,,,500,1000,,,PO,
Phenoxymethyl  Penicillin,Lymphadenitis and Lymphangitis of Bacterial Origin,,,,,12,120,,,,,,,,,1000,2000,,,PO,
Phenoxymethyl  Penicillin,Lymphadenitis and Lymphangitis of Bacterial Origin,29,,,,,1,,,,,,,,,250,500,,,PO,
Phenoxymethyl  Penicillin,Otitis Media,,,,,1,11,,,,,,,,,500,1000,,,PO,
Phenoxymethyl  Penicillin,Otitis Media,,,,,12,120,,,,,,,,,1000,2000,,,PO,
Phenoxymethyl  Penicillin,Otitis Media,29,,,,,1,,,,,,,,,250,500,,,PO,
Phenoxymethyl  Penicillin,Pneumonia,,,,,1,11,,,,,,,,,500,1000,,,PO,
Phenoxymethyl  Penicillin,Pneumonia,,,,,12,120,,,,,,,,,1000,2000,,,PO,
Phenoxymethyl  Penicillin,Pneumonia,29,,,,,1,,,,,,,,,250,500,,,PO,
Phenoxymethyl  Penicillin,Prophylaxis of recurrent rheumatic fever,,,,,12,120,,,,,,,,,500,750,,,PO,
Phenoxymethyl  Penicillin,Respiratory Track Infections,,,,,12,120,,,,,,,,,1000,2000,,,PO,
Phenoxymethyl  Penicillin,Sinusitis,,,,,1,11,,,,,,,,,500,1000,,,PO,
Phenoxymethyl  Penicillin,Sinusitis,,,,,12,120,,,,,,,,,1000,2000,,,PO,
Phenoxymethyl  Penicillin,Sinusitis,29,,,,,1,,,,,,,,,250,500,,,PO,
Phenoxymethyl  Penicillin,Skin or Soft Tissue Infection,,,,,1,11,,,,,,,,,500,1000,,,PO,
Phenoxymethyl  Penicillin,Skin or Soft Tissue Infection,,,,,12,120,,,,,,,,,750,2000,,,PO,
Phenoxymethyl  Penicillin,Skin or Soft Tissue Infection,29,,,,,1,,,,,,,,,250,500,,,PO,
Phenoxymethyl  Penicillin,Staphylococcul Infections,,,,,12,120,,,,,,,,,750,2000,,,PO,
Phenoxymethyl  Penicillin,Tonsillitis/Pharyngitis,,,,,1,11,,,,,,,,,500,1000,,,PO,
Phenoxymethyl  Penicillin,Tonsillitis/Pharyngitis,,,,,12,120,,,,,,,,,1000,2000,,,PO,
Phenoxymethyl  Penicillin,Tonsillitis/Pharyngitis,29,,,,,1,,,,,,,,,250,500,,,PO,
Piperacillin + Tazobactam,Appendicitis,,,,,12,120,,,,,,,,,13500,16875,,,IV,
Piperacillin + Tazobactam,Appendicitis,,,9,,,11,39.6,,,,,,,,13500,16875,,,IV,
Piperacillin + Tazobactam,Appendicitis,,,9,,,11,,39.5,337.5,450,,,,,,,,,IV,
Piperacillin + Tazobactam,Appendicitis,,,2,9,,,,,270,360,,,,,,,,,IV,
Piperacillin + Tazobactam,Bacterial Infection,,,1,,,11,,,240,300,,,,,,,,,IV,
Piperacillin + Tazobactam,Bacterial Infection,1,29,,,,,,,240,300,,,,,,,,,IV,
Piperacillin + Tazobactam,Bacterial Infection with Cystic Fibrosis,,,1,,,11,,,400,600,,,24000,,,,,,IV,
Piperacillin + Tazobactam,Bacterial Infection with Cystic Fibrosis,1,29,,,,,,,200,300,,,24000,,,,,,IV,
Piperacillin + Tazobactam,Endocarditis,,,1,,,11,,,240,320,,,18000,,,,,,IV,
Piperacillin + Tazobactam,Endometritis,,,,,12,120,,,,,,,,,13500,16875,,,IV,
Piperacillin + Tazobactam,Intraabdominal Infection,,,,,12,120,,,,,,,,,13500,16875,,,IV,
Piperacillin + Tazobactam,Intraabdominal Infection,,,9,,,11,39.6,,,,,,,,13500,16875,,,IV,
Piperacillin + Tazobactam,Intraabdominal Infection,,,9,,,11,,39.5,337.5,450,,,,,,,,,IV,
Piperacillin + Tazobactam,Intraabdominal Infection,,,2,9,,,,,270,360,,,,,,,,,IV,
Piperacillin + Tazobactam,Nosocomial Pneumonia,,,,,12,120,,,,,,,,,13500,16875,,,IV,
Piperacillin + Tazobactam,Nosocomial Pneumonia,,,9,,,11,39.6,,,,,,,,13500,16875,,,IV,
Piperacillin + Tazobactam,Nosocomial Pneumonia,,,9,,,11,,39.5,337.5,450,,,,,,,,,IV,
Piperacillin + Tazobactam,Nosocomial Pneumonia,,,2,9,,,,,270,360,,,,,,,,,IV,
Piperacillin + Tazobactam,Pelvic Inflammatory Disease,,,,,12,120,,,,,,,,,13500,16875,,,IV,
Piperacillin + Tazobactam,Peritonitis,,,,,12,120,,,,,,,,,13500,16875,,,IV,
Piperacillin + Tazobactam,Peritonitis,,,9,,,11,39.6,,,,,,,,13500,16875,,,IV,
Piperacillin + Tazobactam,Peritonitis,,,9,,,11,,39.5,337.5,450,,,,,,,,,IV,
Piperacillin + Tazobactam,Peritonitis,,,2,9,,,,,270,360,,,,,,,,,IV,
Piperacillin + Tazobactam,Pneumonia,,,,,12,120,,,,,,,,,13500,16875,,,IV,
Piperacillin + Tazobactam,Pyelonephritis,,,,,12,120,,,,,,,,,10125,18000,,,IV,
Piperacillin + Tazobactam,Skin and Structure Infection,,,,,12,120,,,,,,,,,13500,16875,,,IV,
Piperacillin + Tazobactam,Skin and Structure Infection,,,1,,,11,,,240,300,,,,,,,,,IV,
Piperacillin + Tazobactam,Skin or Soft Tissue Infection,,,,,12,120,,,,,,,,,13500,16875,,,IV,
Piperacillin + Tazobactam,Skin or Soft Tissue Infection,,,1,,,11,,,240,300,,,,,,,,,IV,
Piperacillin + Tazobactam,Surgical Prophylaxis,,,,,1,11,,,100,200,,,,,,,,,IV,
Piperacillin + Tazobactam,Surgical Prophylaxis,,,,,12,120,,,,,,,,,3375,6750,,,IV,
Piperacillin + Tazobactam,Surgical Prophylaxis,,,2,9,,,,,80,160,,,,,,,,,IV,
Pivmecillinam,Acute uncomplicated cystitis,,,,,12,120,,,,,,,,,400,600,,,PO,
Pivmecillinam,Chronic or recurrent bacteriuria,,,,,12,120,,,,,,,,,1200,1600,,,PO,
Pivmecillinam,Salmonellosis,,,,,12,120,,,,,,,,,1200,2400,,,PO,
Pivmecillinam,Salmonellosis,,,1,,,11,,,30,60,,,,,,,,,PO,
Pivmecillinam,Shigellosis,,,1,,,11,,,80,100,,,,,,,,,PO,
Pivmecillinam,Urinary Tract Infection,,,,,12,120,,,,,,,,,200,400,,,PO,
Pivmecillinam,Urinary Tract Infection,,,1,,,11,,,20,40,,,,,,,,,PO,
Pyrazinamide,Tuberculosis - Active,,,,,12,120,75.6,,,,,,,,2000,2500,,,PO,
Pyrazinamide,Tuberculosis - Active,,,,,12,120,40.6,55.5,,,,,,,1000,1500,,,PO,
Pyrazinamide,Tuberculosis - Active,,,,,12,120,55.6,75.5,,,,,,,1500,2000,,,PO,
Pyrazinamide,Tuberculosis - Active,,,1,,,11,,,15,40,,,,,,,,,PO,
Pyrazinamide,Tuberculosis - Extrapulmonary,,,1,,,11,,,15,40,,,,,,,,,PO,
Pyrazinamide,Tuberculosis - Latent,,,,,12,120,75.6,,,,,,,,2000,2500,,,PO,
Pyrazinamide,Tuberculosis - Latent,,,,,12,120,40.6,55.5,,,,,,,1000,1500,,,PO,
Pyrazinamide,Tuberculosis - Latent,,,,,12,120,55.6,75.5,,,,,,,1500,2000,,,PO,
Rifampicin,Bacteremia,,,,,12,120,,,,,,,,,600,900,,,IV,
Rifampicin,Bacteremia,,,,,12,120,,,,,,,,,600,900,,,PO,
Rifampicin,Bone and Joint Infection,,,,,12,120,,,,,,,,,600,900,,,IV,
Rifampicin,Bone and Joint Infection,,,,,12,120,,,,,,,,,600,900,,,PO,
Rifampicin,CNS Infection,,,,,12,120,,,,,,,,,600,900,,,IV,
Rifampicin,CNS Infection,,,,,12,120,,,,,,,,,600,900,,,PO,
Rifampicin,Endocarditis,,,,,12,120,,,,,,,,,900,1200,,,IV,
Rifampicin,Endocarditis,,,,,12,120,,,,,,,,,900,1200,,,PO,
Rifampicin,Leprosy,,,,,12,120,,,,,,,,,600,900,,,PO,
Rifampicin,Leprosy,,,1,,,11,,,10,20,,,,,,,,,PO,
Rifampicin,Leprosy - Borderline,,,,,12,120,,,,,,,,,600,900,,,PO,
Rifampicin,Leprosy - Borderline,,,1,,,11,,,10,20,,,,,,,,,PO,
Rifampicin,Leprosy - Tuberculoid,,,,,12,120,,,,,,,,,600,900,,,PO,
Rifampicin,Leprosy - Tuberculoid,,,1,,,11,,,10,20,,,,,,,,,PO,
Rifampicin,Meningitis,,,,,12,120,,,,,,,,,600,900,,,IV,
Rifampicin,Meningitis,,,,,12,120,,,,,,,,,600,900,,,PO,
Rifampicin,Meningitis,,,1,,,11,,,40,60,,,,,,,,,IV,
Rifampicin,Meningitis,,,1,,,11,,,20,40,,,,,,,,,PO,
Rifampicin,Meningitis - Pneumococcal,,,1,,,11,,,40,60,,,,,,,,,IV,
Rifampicin,Meningitis - Pneumococcal,,,1,,,11,,,20,40,,,,,,,,,PO,
Rifampicin,Meningococcal Meningitis Prophylaxis,,,,,12,120,,,,,,,,,600,900,,,IV,
Rifampicin,Meningococcal Meningitis Prophylaxis,,,,,12,120,,,,,,,,,600,900,,,PO,
Rifampicin,Meningococcal Meningitis Prophylaxis,,,1,,,11,,,20,30,,,,,,,,,IV,
Rifampicin,Meningococcal Meningitis Prophylaxis,1,29,,,,,,,10,20,,,600,,,,,,IV,
Rifampicin,Meningococcal Meningitis Prophylaxis,,,1,,,11,,,20,30,,,600,,,,,,PO,
Rifampicin,Meningococcal Meningitis Prophylaxis,1,29,,,,,,,10,20,,,600,,,,,,PO,
Rifampicin,Nasal Carriage of Staphylococcus aureus,,,,,12,120,,,,,,,,,600,900,,,IV,
Rifampicin,Nasal Carriage of Staphylococcus aureus,,,,,12,120,,,,,,,,,600,900,,,PO,
Rifampicin,Osteomyelitis,,,,,12,120,,,,,,,,,600,900,,,IV,
Rifampicin,Osteomyelitis,,,,,12,120,,,,,,,,,600,900,,,PO,
Rifampicin,Tuberculosis - Active,,,,,12,120,,,10,20,,,600,,,,,,IV,
Rifampicin,Tuberculosis - Active,,,,,12,120,,,10,20,,,600,,,,,,PO,
Rifampicin,Tuberculosis - Active,,,1,,,11,,,10,20,,,600,,,,,,IV,
Rifampicin,Tuberculosis - Active,,,1,,,11,,,10,20,,,600,,,,,,PO,
Rifampicin,Tuberculosis - Latent,,,,,12,120,,,10,20,,,600,,,,,,IV,
Rifampicin,Tuberculosis - Latent,,,,,12,120,,,10,20,,,600,,,,,,PO,
Rifampicin,Tuberculosis - Latent,,,1,,,11,,,10,20,,,600,,,,,,IV,
Rifampicin,Tuberculosis - Latent,,,1,,,11,,,10,20,,,600,,,,,,PO,
Rifaximin,Clostridioides difficile infection,,,,,12,120,,,,,,,,,1200,1600,,,PO,
Rifaximin,Clostridioides difficile infection,,,,,8,17,,,10,30,,,1200,,,,,,PO,
Rifaximin,Hepatic Encephalopathy,,,,,18,120,,,,,,,,,1100,1650,,,PO,
Rifaximin,Irritable Bowel Syndrome,,,,,18,120,,,,,,,,,1650,2200,,,PO,
Rifaximin,Irritable Bowel Syndrome,,,,,8,17,,,10,30,,,1200,,,,,,PO,
Rifaximin,"Poucitis, acute refractory disease",,,,,18,120,,,,,,,,,1100,2000,,,PO,
Rifaximin,Small intestinal bacterial overgrowth,,,,,18,120,,,,,,,,,1100,1650,,,PO,
Rifaximin,Small intestinal bacterial overgrowth,,,,,3,7,,,,,,,,,600,800,,,PO,
Rifaximin,Small intestinal bacterial overgrowth,,,,,8,17,,,,,,,,,600,1650,,,PO,
Rifaximin,Traveler's Diarrhea,,,,,12,120,,,,,,,,,600,800,,,PO,
Rifaximin,Traveler's Diarrhea,,,,,3,11,,,,,,,,,400,500,,,PO,
Roxithromycin,Bronchitis,,,,,12,120,,,,,,,,,300,450,,,PO,
Roxithromycin,Bronchitis,,,1,,,11,,,5,8,,,,,,,,,PO,
Roxithromycin,Bronchopneumonia,,,,,12,120,,,,,,,,,300,450,,,PO,
Roxithromycin,Bronchopneumonia,,,1,,,11,,,5,8,,,,,,,,,PO,
Roxithromycin,Cervicitis,,,,,12,120,,,,,,,,,300,450,,,PO,
Roxithromycin,Cervicitis,,,1,,,11,,,5,8,,,,,,,,,PO,
Roxithromycin,Nongonococcal Urethritis,,,,,12,120,,,,,,,,,300,450,,,PO,
Roxithromycin,Nongonococcal Urethritis,,,1,,,11,,,5,8,,,,,,,,,PO,
Roxithromycin,Otitis Media,,,,,12,120,,,,,,,,,300,450,,,PO,
Roxithromycin,Otitis Media,,,1,,,11,,,5,8,,,,,,,,,PO,
Roxithromycin,Pharyngitis,,,,,12,120,,,,,,,,,300,450,,,PO,
Roxithromycin,Pharyngitis,,,1,,,11,,,5,8,,,,,,,,,PO,
Roxithromycin,Pneumonia,,,,,12,120,,,,,,,,,300,450,,,PO,
Roxithromycin,Pneumonia,,,1,,,11,,,5,8,,,,,,,,,PO,
Roxithromycin,Prostatitis,,,,,12,120,,,,,,,,,300,450,,,PO,
Roxithromycin,Prostatitis,,,1,,,11,,,5,8,,,,,,,,,PO,
Roxithromycin,Salpingitis,,,,,12,120,,,,,,,,,300,450,,,PO,
Roxithromycin,Salpingitis,,,1,,,11,,,5,8,,,,,,,,,PO,
Roxithromycin,Sinusitis,,,,,12,120,,,,,,,,,300,450,,,PO,
Roxithromycin,Sinusitis,,,1,,,11,,,5,8,,,,,,,,,PO,
Roxithromycin,Skin or Soft Tissue Infection,,,,,12,120,,,,,,,,,300,450,,,PO,
Roxithromycin,Skin or Soft Tissue Infection,,,1,,,11,,,5,8,,,,,,,,,PO,
Roxithromycin,Tonsillitis/Pharyngitis,,,,,12,120,,,,,,,,,300,450,,,PO,
Roxithromycin,Tonsillitis/Pharyngitis,,,1,,,11,,,5,8,,,,,,,,,PO,
Secnidazole,Bacterial Vaginosis,,,,,12,120,,,,,,,,,2000,4000,,,PO,
Secnidazole,Trichomoniasis,,,,,12,120,,,,,,,,,2000,4000,,,PO,
Sparfloxacin,Bronchitis,,,,,18,120,,,,,,,,,200,400,,,PO,
Sparfloxacin,Leprosy - Borderline,,,,,18,120,,,,,,,,,200,400,,,PO,
Sparfloxacin,Leprosy - Lepromatous,,,,,18,120,,,,,,,,,200,400,,,PO,
Sparfloxacin,Pneumonia,,,,,18,120,,,,,,,,,200,400,,,PO,
Spectinomycin,Gonorrhoea,,,,,12,120,,,,,,,,,2000,4000,,,IM,
Spectinomycin,Gonorrhoea,,,1,,,11,,44.5,40,80,,,2000,,,,,,IM,
Spectinomycin,Gonorrhoea,,,1,,,11,44.6,,,,,,,,2000,4000,,,IM,
Spiramycine,Toxoplasmosis - Prophylaxis,,,,,12,120,,,,,,,,,1500,3000,,,IV,
Spiramycine,Toxoplasmosis - Prophylaxis,,,,,12,120,,,,,,,,,1000,5000,,,PO,
Spiramycine,Toxoplasmosis - Prophylaxis,,,1,,,11,19.6,,50,75,,,,,,,,,PO,
Streptomycin,Bacteremia,,,,,12,120,,,,,,,,,1000,2000,,,IM,
Streptomycin,Bacteremia,,,,,12,120,,,,,,,,,1000,2000,,,IV,
Streptomycin,Bacteremia,,,1,,,11,,,20,40,,,2000,,,,,,IM,
Streptomycin,Brucellosis,,,,,12,120,,,15,30,,,,,,,,,IM,
Streptomycin,Brucellosis,,,,,12,120,,,15,30,,,,,,,,,IV,
Streptomycin,Brucellosis,,,1,,,11,,,20,40,,,2000,,,,,,IM,
Streptomycin,Chancroid,,,,,12,120,,,,,,,,,1000,2000,,,IM,
Streptomycin,Chancroid,,,,,12,120,,,,,,,,,1000,2000,,,IV,
Streptomycin,Chancroid,,,1,,,11,,,20,40,,,2000,,,,,,IM,
Streptomycin,Endocarditis,,,,,12,65,,,,,,,,,1000,2000,,,IM,
Streptomycin,Endocarditis,,,,,65,120,,,,,,,,,1000,1500,,,IM,
Streptomycin,Endocarditis,,,,,65,120,,,,,,,,,1000,1500,,,IM,
Streptomycin,Granuloma Inguinale,,,,,12,120,,,,,,,,,1000,2000,,,IM,
Streptomycin,Granuloma Inguinale,,,,,12,120,,,,,,,,,1000,2000,,,IV,
Streptomycin,Granuloma Inguinale,,,1,,,11,,,20,40,,,2000,,,,,,IM,
Streptomycin,Meningitis,,,,,12,120,,,,,,,,,1000,2000,,,IM,
Streptomycin,Meningitis,,,,,12,120,,,,,,,,,1000,2000,,,IV,
Streptomycin,Meningitis,,,1,,,11,,,20,40,,,2000,,,,,,IM,
Streptomycin,Mycobacterium avium-intracellulare - Treatment,,,,,12,120,,,,,,,,,1000,2000,,,IM,
Streptomycin,Mycobacterium avium-intracellulare - Treatment,,,,,12,120,,,,,,,,,1000,2000,,,IV,
Streptomycin,Mycobacterium kansasii,,,,,12,120,,,,,,,,,1000,2000,,,IM,
Streptomycin,Mycobacterium kansasii,,,,,12,120,,,,,,,,,1000,2000,,,IV,
Streptomycin,Plague,,,,,12,120,,,,,,,,,2000,3000,,,IM,
Streptomycin,Plague,,,1,,,11,,,15,30,,,2000,,,,,,IM,
Streptomycin,Pneumonia,,,,,12,120,,,,,,,,,1000,2000,,,IM,
Streptomycin,Pneumonia,,,,,12,120,,,,,,,,,1000,2000,,,IV,
Streptomycin,Pneumonia,,,1,,,11,,,20,40,,,2000,,,,,,IM,
Streptomycin,Tuberculosis - Active,,,,,12,120,,,15,30,,,,,,,,,IM,
Streptomycin,Tuberculosis - Active,,,,,12,120,,,15,30,,,,,,,,,IV,
Streptomycin,Tuberculosis - Active,,,,,65,120,,,15,25,,,,,,,,,IM,
Streptomycin,Tuberculosis - Active,,,,,65,120,,,15,25,,,,,,,,,IM,
Streptomycin,Tuberculosis - Active,,,,,65,120,,,15,25,,,,,,,,,IV,
Streptomycin,Tuberculosis - Active,,,,,65,120,,,15,25,,,,,,,,,IV,
Streptomycin,Tuberculosis - Active,,,1,,,11,,,20,40,,,1500,,,,,,IM,
Streptomycin,Tularemia,,,,,12,120,,,,,,,,,1000,2000,,,IM,
Streptomycin,Tularemia,,,1,,,11,,,15,30,,,2000,,,,,,IM,
Streptomycin,Upper Respiratory Tract Infection,,,,,12,120,,,,,,,,,1000,2000,,,IM,
Streptomycin,Upper Respiratory Tract Infection,,,,,12,120,,,,,,,,,1000,2000,,,IV,
Streptomycin,Upper Respiratory Tract Infection,,,1,,,11,,,20,40,,,2000,,,,,,IM,
Streptomycin,Urinary Tract Infection,,,,,12,120,,,,,,,,,1000,2000,,,IM,
Streptomycin,Urinary Tract Infection,,,,,12,120,,,,,,,,,1000,2000,,,IV,
Streptomycin,Urinary Tract Infection,,,1,,,11,,,20,40,,,2000,,,,,,IM,
Tedizolid Phosphate,Acute Bacterial Skin and Structure Infection,,,,,12,120,,,,,,,,,200,400,,,IV,
Tedizolid Phosphate,Acute Bacterial Skin and Structure Infection,,,,,12,120,,,,,,,,,200,400,,,PO,
Teicoplanin,Bacterial Endocarditis Prophylaxis,,,,,12,120,,,12,24,,,,,,,,,IV,
Teicoplanin,Bacterial Endocarditis Prophylaxis,,,2,,,11,,,6,20,,,,,,,,,IV,
Teicoplanin,Bone and Joint Infection,,,,,12,120,,,12,24,,,,,,,,,IV,
Teicoplanin,Bone and Joint Infection,,,2,,,11,,,6,20,,,,,,,,,IV,
Teicoplanin,CAPD associated peritonitis,,,,,12,120,,,6,12,,,,,,,,,IV,
Teicoplanin,Clostridioides difficile infection,,,,,12,120,,,,,,,,,200,400,,,PO,
Teicoplanin,Community acquired pneumonia,,,,,12,120,,,6,12,,,,,,,,,IV,
Teicoplanin,Community acquired pneumonia,,,2,,,11,,,6,20,,,,,,,,,IV,
Teicoplanin,Complicated skin and soft tissue infections,,,,,12,120,,,6,12,,,,,,,,,IV,
Teicoplanin,Complicated skin and soft tissue infections,,,2,,,11,,,6,20,,,,,,,,,IV,
Teicoplanin,Complicated urinary tract infections,,,,,12,120,,,6,12,,,,,,,,,IV,
Teicoplanin,Complicated urinary tract infections,,,2,,,11,,,6,20,,,,,,,,,IV,
Teicoplanin,Hospital-acquired pneumonia,,,,,12,120,,,6,12,,,,,,,,,IV,
Teicoplanin,Hospital-acquired pneumonia,,,2,,,11,,,6,20,,,,,,,,,IV,
Tetracycline Hydrochloride,Acne,,,,,18,120,,,,,,,,,1000,1500,,,PO,
